"MJD","Year","Month","Day","YY.MMDD","X","timestamp","LOD[msec]","sigma_LOD[msec]"
51281,1999,4,13,99.0413,13616,1999-04-13,1.7218,0.0302
51282,1999,4,14,99.0414,13617,1999-04-14,1.8721,0.0302
51283,1999,4,15,99.0415,13618,1999-04-15,1.9312,0.0302
51284,1999,4,16,99.0416,13619,1999-04-16,1.9018,0.0302
51285,1999,4,17,99.0417,13620,1999-04-17,1.8083,0.0302
51286,1999,4,18,99.0418,13621,1999-04-18,1.6784,0.0302
51287,1999,4,19,99.0419,13622,1999-04-19,1.5318,0.0301
51288,1999,4,20,99.0420,13623,1999-04-20,1.3968,0.03
51289,1999,4,21,99.0421,13624,1999-04-21,1.2739,0.03
51290,1999,4,22,99.0422,13625,1999-04-22,1.2298,0.0299
51291,1999,4,23,99.0423,13626,1999-04-23,1.2407,0.0298
51292,1999,4,24,99.0424,13627,1999-04-24,1.2999,0.0296
51293,1999,4,25,99.0425,13628,1999-04-25,1.3617,0.0295
51294,1999,4,26,99.0426,13629,1999-04-26,1.4103,0.0293
51295,1999,4,27,99.0427,13630,1999-04-27,1.4614,0.0291
51296,1999,4,28,99.0428,13631,1999-04-28,1.5067,0.0289
51297,1999,4,29,99.0429,13632,1999-04-29,1.4774,0.0286
51298,1999,4,30,99.0430,13633,1999-04-30,1.4077,0.0284
51299,1999,5,1,99.0501,13634,1999-05-01,1.3125,0.0281
51300,1999,5,2,99.0502,13635,1999-05-02,1.1978,0.0277
51301,1999,5,3,99.0503,13636,1999-05-03,1.0878,0.0274
51302,1999,5,4,99.0504,13637,1999-05-04,0.9512,0.0271
51303,1999,5,5,99.0505,13638,1999-05-05,0.8061,0.0267
51304,1999,5,6,99.0506,13639,1999-05-06,0.739,0.0264
51305,1999,5,7,99.0507,13640,1999-05-07,0.7453,0.026
51306,1999,5,8,99.0508,13641,1999-05-08,0.8315,0.0256
51307,1999,5,9,99.0509,13642,1999-05-09,0.9589,0.0253
51308,1999,5,10,99.0510,13643,1999-05-10,1.129,0.0249
51309,1999,5,11,99.0511,13644,1999-05-11,1.3115,0.0246
51310,1999,5,12,99.0512,13645,1999-05-12,1.4939,0.0243
51311,1999,5,13,99.0513,13646,1999-05-13,1.5898,0.024
51312,1999,5,14,99.0514,13647,1999-05-14,1.5815,0.0238
51313,1999,5,15,99.0515,13648,1999-05-15,1.4858,0.0235
51314,1999,5,16,99.0516,13649,1999-05-16,1.3121,0.0234
51315,1999,5,17,99.0517,13650,1999-05-17,1.1272,0.0232
51316,1999,5,18,99.0518,13651,1999-05-18,1.0223,0.0231
51317,1999,5,19,99.0519,13652,1999-05-19,1.0266,0.0229
51318,1999,5,20,99.0520,13653,1999-05-20,1.0702,0.0228
51319,1999,5,21,99.0521,13654,1999-05-21,1.1474,0.0227
51320,1999,5,22,99.0522,13655,1999-05-22,1.243,0.0226
51321,1999,5,23,99.0523,13656,1999-05-23,1.2901,0.0225
51322,1999,5,24,99.0524,13657,1999-05-24,1.2979,0.0225
51323,1999,5,25,99.0525,13658,1999-05-25,1.298,0.0224
51324,1999,5,26,99.0526,13659,1999-05-26,1.2194,0.0224
51325,1999,5,27,99.0527,13660,1999-05-27,1.0759,0.0223
51326,1999,5,28,99.0528,13661,1999-05-28,0.9403,0.0223
51327,1999,5,29,99.0529,13662,1999-05-29,0.8263,0.0223
51328,1999,5,30,99.0530,13663,1999-05-30,0.7286,0.0223
51329,1999,5,31,99.0531,13664,1999-05-31,0.6538,0.0223
51330,1999,6,1,99.0601,13665,1999-06-01,0.5934,0.0223
51331,1999,6,2,99.0602,13666,1999-06-02,0.562,0.0224
51332,1999,6,3,99.0603,13667,1999-06-03,0.5867,0.0224
51333,1999,6,4,99.0604,13668,1999-06-04,0.675,0.0225
51334,1999,6,5,99.0605,13669,1999-06-05,0.7827,0.0225
51335,1999,6,6,99.0606,13670,1999-06-06,0.9116,0.0226
51336,1999,6,7,99.0607,13671,1999-06-07,1.0635,0.0227
51337,1999,6,8,99.0608,13672,1999-06-08,1.2148,0.0228
51338,1999,6,9,99.0609,13673,1999-06-09,1.3387,0.0229
51339,1999,6,10,99.0610,13674,1999-06-10,1.3913,0.023
51340,1999,6,11,99.0611,13675,1999-06-11,1.3191,0.0231
51341,1999,6,12,99.0612,13676,1999-06-12,1.153,0.0233
51342,1999,6,13,99.0613,13677,1999-06-13,0.9323,0.0234
51343,1999,6,14,99.0614,13678,1999-06-14,0.7423,0.0236
51344,1999,6,15,99.0615,13679,1999-06-15,0.6523,0.0238
51345,1999,6,16,99.0616,13680,1999-06-16,0.6374,0.0239
51346,1999,6,17,99.0617,13681,1999-06-17,0.6605,0.0241
51347,1999,6,18,99.0618,13682,1999-06-18,0.7024,0.0243
51348,1999,6,19,99.0619,13683,1999-06-19,0.7324,0.0245
51349,1999,6,20,99.0620,13684,1999-06-20,0.7598,0.0247
51350,1999,6,21,99.0621,13685,1999-06-21,0.7529,0.0249
51351,1999,6,22,99.0622,13686,1999-06-22,0.6946,0.025
51352,1999,6,23,99.0623,13687,1999-06-23,0.5919,0.0252
51353,1999,6,24,99.0624,13688,1999-06-24,0.4652,0.0253
51354,1999,6,25,99.0625,13689,1999-06-25,0.3145,0.0254
51355,1999,6,26,99.0626,13690,1999-06-26,0.1801,0.0254
51356,1999,6,27,99.0627,13691,1999-06-27,0.0681,0.0254
51357,1999,6,28,99.0628,13692,1999-06-28,-0.0357,0.0254
51358,1999,6,29,99.0629,13693,1999-06-29,-0.0952,0.0254
51359,1999,6,30,99.0630,13694,1999-06-30,-0.1063,0.0254
51360,1999,7,1,99.0701,13695,1999-07-01,-0.0623,0.0253
51361,1999,7,2,99.0702,13696,1999-07-02,-0.0012,0.0252
51362,1999,7,3,99.0703,13697,1999-07-03,0.111,0.0251
51363,1999,7,4,99.0704,13698,1999-07-04,0.2657,0.025
51364,1999,7,5,99.0705,13699,1999-07-05,0.4444,0.0249
51365,1999,7,6,99.0706,13700,1999-07-06,0.5967,0.0247
51366,1999,7,7,99.0707,13701,1999-07-07,0.6792,0.0246
51367,1999,7,8,99.0708,13702,1999-07-08,0.6536,0.0246
51368,1999,7,9,99.0709,13703,1999-07-09,0.5596,0.0245
51369,1999,7,10,99.0710,13704,1999-07-10,0.4361,0.0244
51370,1999,7,11,99.0711,13705,1999-07-11,0.3311,0.0244
51371,1999,7,12,99.0712,13706,1999-07-12,0.269,0.0244
51372,1999,7,13,99.0713,13707,1999-07-13,0.272,0.0244
51373,1999,7,14,99.0714,13708,1999-07-14,0.3253,0.0243
51374,1999,7,15,99.0715,13709,1999-07-15,0.4056,0.0243
51375,1999,7,16,99.0716,13710,1999-07-16,0.4737,0.0243
51376,1999,7,17,99.0717,13711,1999-07-17,0.5188,0.0243
51377,1999,7,18,99.0718,13712,1999-07-18,0.5268,0.0244
51378,1999,7,19,99.0719,13713,1999-07-19,0.5,0.0244
51379,1999,7,20,99.0720,13714,1999-07-20,0.4479,0.0244
51380,1999,7,21,99.0721,13715,1999-07-21,0.3739,0.0245
51381,1999,7,22,99.0722,13716,1999-07-22,0.2873,0.0246
51382,1999,7,23,99.0723,13717,1999-07-23,0.1891,0.0246
51383,1999,7,24,99.0724,13718,1999-07-24,0.0794,0.0247
51384,1999,7,25,99.0725,13719,1999-07-25,-0.0125,0.0248
51385,1999,7,26,99.0726,13720,1999-07-26,-0.0417,0.025
51386,1999,7,27,99.0727,13721,1999-07-27,-0.0128,0.0251
51387,1999,7,28,99.0728,13722,1999-07-28,0.0492,0.0252
51388,1999,7,29,99.0729,13723,1999-07-29,0.1487,0.0254
51389,1999,7,30,99.0730,13724,1999-07-30,0.2756,0.0255
51390,1999,7,31,99.0731,13725,1999-07-31,0.4509,0.0257
51391,1999,8,1,99.0801,13726,1999-08-01,0.6102,0.0259
51392,1999,8,2,99.0802,13727,1999-08-02,0.7459,0.0261
51393,1999,8,3,99.0803,13728,1999-08-03,0.8263,0.0263
51394,1999,8,4,99.0804,13729,1999-08-04,0.8191,0.0265
51395,1999,8,5,99.0805,13730,1999-08-05,0.7154,0.0268
51396,1999,8,6,99.0806,13731,1999-08-06,0.5382,0.0271
51397,1999,8,7,99.0807,13732,1999-08-07,0.3553,0.0275
51398,1999,8,8,99.0808,13733,1999-08-08,0.2515,0.0279
51399,1999,8,9,99.0809,13734,1999-08-09,0.2128,0.0283
51400,1999,8,10,99.0810,13735,1999-08-10,0.2508,0.0287
51401,1999,8,11,99.0811,13736,1999-08-11,0.316,0.0291
51402,1999,8,12,99.0812,13737,1999-08-12,0.4173,0.0294
51403,1999,8,13,99.0813,13738,1999-08-13,0.4921,0.0299
51404,1999,8,14,99.0814,13739,1999-08-14,0.5648,0.0303
51405,1999,8,15,99.0815,13740,1999-08-15,0.6384,0.0307
51406,1999,8,16,99.0816,13741,1999-08-16,0.669,0.0311
51407,1999,8,17,99.0817,13742,1999-08-17,0.6238,0.0315
51408,1999,8,18,99.0818,13743,1999-08-18,0.5296,0.0319
51409,1999,8,19,99.0819,13744,1999-08-19,0.4235,0.0323
51410,1999,8,20,99.0820,13745,1999-08-20,0.3251,0.0326
51411,1999,8,21,99.0821,13746,1999-08-21,0.244,0.033
51412,1999,8,22,99.0822,13747,1999-08-22,0.231,0.0333
51413,1999,8,23,99.0823,13748,1999-08-23,0.2464,0.0336
51414,1999,8,24,99.0824,13749,1999-08-24,0.3031,0.0339
51415,1999,8,25,99.0825,13750,1999-08-25,0.4024,0.0341
51416,1999,8,26,99.0826,13751,1999-08-26,0.6185,0.0343
51417,1999,8,27,99.0827,13752,1999-08-27,0.8582,0.0345
51418,1999,8,28,99.0828,13753,1999-08-28,1.0504,0.0346
51419,1999,8,29,99.0829,13754,1999-08-29,1.1668,0.0347
51420,1999,8,30,99.0830,13755,1999-08-30,1.2496,0.0348
51421,1999,8,31,99.0831,13756,1999-08-31,1.2024,0.0348
51422,1999,9,1,99.0901,13757,1999-09-01,1.0891,0.0348
51423,1999,9,2,99.0902,13758,1999-09-02,0.948,0.0347
51424,1999,9,3,99.0903,13759,1999-09-03,0.8057,0.0347
51425,1999,9,4,99.0904,13760,1999-09-04,0.732,0.0345
51426,1999,9,5,99.0905,13761,1999-09-05,0.7108,0.0344
51427,1999,9,6,99.0906,13762,1999-09-06,0.7021,0.0343
51428,1999,9,7,99.0907,13763,1999-09-07,0.7256,0.0341
51429,1999,9,8,99.0908,13764,1999-09-08,0.7296,0.034
51430,1999,9,9,99.0909,13765,1999-09-09,0.757,0.0339
51431,1999,9,10,99.0910,13766,1999-09-10,0.7755,0.0337
51432,1999,9,11,99.0911,13767,1999-09-11,0.7608,0.0335
51433,1999,9,12,99.0912,13768,1999-09-12,0.7119,0.0333
51434,1999,9,13,99.0913,13769,1999-09-13,0.6217,0.0332
51435,1999,9,14,99.0914,13770,1999-09-14,0.5068,0.033
51436,1999,9,15,99.0915,13771,1999-09-15,0.3803,0.0329
51437,1999,9,16,99.0916,13772,1999-09-16,0.2963,0.0327
51438,1999,9,17,99.0917,13773,1999-09-17,0.2378,0.0326
51439,1999,9,18,99.0918,13774,1999-09-18,0.2402,0.0325
51440,1999,9,19,99.0919,13775,1999-09-19,0.2892,0.0324
51441,1999,9,20,99.0920,13776,1999-09-20,0.4034,0.0323
51442,1999,9,21,99.0921,13777,1999-09-21,0.5568,0.0322
51443,1999,9,22,99.0922,13778,1999-09-22,0.746,0.0321
51444,1999,9,23,99.0923,13779,1999-09-23,0.9301,0.0321
51445,1999,9,24,99.0924,13780,1999-09-24,1.0878,0.032
51446,1999,9,25,99.0925,13781,1999-09-25,1.1501,0.0319
51447,1999,9,26,99.0926,13782,1999-09-26,1.1652,0.0318
51448,1999,9,27,99.0927,13783,1999-09-27,1.1142,0.0317
51449,1999,9,28,99.0928,13784,1999-09-28,1.0148,0.0316
51450,1999,9,29,99.0929,13785,1999-09-29,0.9086,0.0316
51451,1999,9,30,99.0930,13786,1999-09-30,0.7946,0.0315
51452,1999,10,1,99.1001,13787,1999-10-01,0.6749,0.0314
51453,1999,10,2,99.1002,13788,1999-10-02,0.6253,0.0313
51454,1999,10,3,99.1003,13789,1999-10-03,0.7068,0.0313
51455,1999,10,4,99.1004,13790,1999-10-04,0.8596,0.0312
51456,1999,10,5,99.1005,13791,1999-10-05,1.0263,0.0311
51457,1999,10,6,99.1006,13792,1999-10-06,1.198,0.0311
51458,1999,10,7,99.1007,13793,1999-10-07,1.2905,0.031
51459,1999,10,8,99.1008,13794,1999-10-08,1.3416,0.031
51460,1999,10,9,99.1009,13795,1999-10-09,1.3575,0.031
51461,1999,10,10,99.1010,13796,1999-10-10,1.3108,0.031
51462,1999,10,11,99.1011,13797,1999-10-11,1.1874,0.0309
51463,1999,10,12,99.1012,13798,1999-10-12,1.0584,0.0309
51464,1999,10,13,99.1013,13799,1999-10-13,0.959,0.0309
51465,1999,10,14,99.1014,13800,1999-10-14,0.904,0.0308
51466,1999,10,15,99.1015,13801,1999-10-15,0.8074,0.0307
51467,1999,10,16,99.1016,13802,1999-10-16,0.7178,0.0306
51468,1999,10,17,99.1017,13803,1999-10-17,0.7164,0.0305
51469,1999,10,18,99.1018,13804,1999-10-18,0.7929,0.0304
51470,1999,10,19,99.1019,13805,1999-10-19,0.9132,0.0303
51471,1999,10,20,99.1020,13806,1999-10-20,1.1262,0.0302
51472,1999,10,21,99.1021,13807,1999-10-21,1.3767,0.03
51473,1999,10,22,99.1022,13808,1999-10-22,1.6147,0.0298
51474,1999,10,23,99.1023,13809,1999-10-23,1.8197,0.0296
51475,1999,10,24,99.1024,13810,1999-10-24,1.9293,0.0294
51476,1999,10,25,99.1025,13811,1999-10-25,1.9225,0.0291
51477,1999,10,26,99.1026,13812,1999-10-26,1.8177,0.0289
51478,1999,10,27,99.1027,13813,1999-10-27,1.6439,0.0286
51479,1999,10,28,99.1028,13814,1999-10-28,1.4418,0.0282
51480,1999,10,29,99.1029,13815,1999-10-29,1.283,0.0279
51481,1999,10,30,99.1030,13816,1999-10-30,1.2666,0.0275
51482,1999,10,31,99.1031,13817,1999-10-31,1.316,0.0272
51483,1999,11,1,99.1101,13818,1999-11-01,1.3518,0.0268
51484,1999,11,2,99.1102,13819,1999-11-02,1.4036,0.0264
51485,1999,11,3,99.1103,13820,1999-11-03,1.5057,0.026
51486,1999,11,4,99.1104,13821,1999-11-04,1.5489,0.0256
51487,1999,11,5,99.1105,13822,1999-11-05,1.5315,0.0253
51488,1999,11,6,99.1106,13823,1999-11-06,1.4939,0.0249
51489,1999,11,7,99.1107,13824,1999-11-07,1.4187,0.0245
51490,1999,11,8,99.1108,13825,1999-11-08,1.3281,0.0242
51491,1999,11,9,99.1109,13826,1999-11-09,1.2905,0.0239
51492,1999,11,10,99.1110,13827,1999-11-10,1.2397,0.0236
51493,1999,11,11,99.1111,13828,1999-11-11,1.1526,0.0234
51494,1999,11,12,99.1112,13829,1999-11-12,1.0879,0.0232
51495,1999,11,13,99.1113,13830,1999-11-13,1.1298,0.023
51496,1999,11,14,99.1114,13831,1999-11-14,1.2197,0.0228
51497,1999,11,15,99.1115,13832,1999-11-15,1.2919,0.0226
51498,1999,11,16,99.1116,13833,1999-11-16,1.385,0.0224
51499,1999,11,17,99.1117,13834,1999-11-17,1.5497,0.0223
51500,1999,11,18,99.1118,13835,1999-11-18,1.6868,0.0221
51501,1999,11,19,99.1119,13836,1999-11-19,1.776,0.022
51502,1999,11,20,99.1120,13837,1999-11-20,1.8395,0.0219
51503,1999,11,21,99.1121,13838,1999-11-21,1.8302,0.0218
51504,1999,11,22,99.1122,13839,1999-11-22,1.7029,0.0217
51505,1999,11,23,99.1123,13840,1999-11-23,1.4988,0.0216
51506,1999,11,24,99.1124,13841,1999-11-24,1.2932,0.0216
51507,1999,11,25,99.1125,13842,1999-11-25,1.1248,0.0215
51508,1999,11,26,99.1126,13843,1999-11-26,1.0098,0.0214
51509,1999,11,27,99.1127,13844,1999-11-27,0.9857,0.0214
51510,1999,11,28,99.1128,13845,1999-11-28,1.0615,0.0213
51511,1999,11,29,99.1129,13846,1999-11-29,1.1927,0.0213
51512,1999,11,30,99.1130,13847,1999-11-30,1.3428,0.0213
51513,1999,12,1,99.1201,13848,1999-12-01,1.4068,0.0214
51514,1999,12,2,99.1202,13849,1999-12-02,1.3655,0.0214
51515,1999,12,3,99.1203,13850,1999-12-03,1.283,0.0214
51516,1999,12,4,99.1204,13851,1999-12-04,1.1817,0.0214
51517,1999,12,5,99.1205,13852,1999-12-05,1.0778,0.0215
51518,1999,12,6,99.1206,13853,1999-12-06,0.9961,0.0215
51519,1999,12,7,99.1207,13854,1999-12-07,0.9008,0.0215
51520,1999,12,8,99.1208,13855,1999-12-08,0.8086,0.0215
51521,1999,12,9,99.1209,13856,1999-12-09,0.7793,0.0216
51522,1999,12,10,99.1210,13857,1999-12-10,0.7873,0.0216
51523,1999,12,11,99.1211,13858,1999-12-11,0.8455,0.0217
51524,1999,12,12,99.1212,13859,1999-12-12,0.9182,0.0218
51525,1999,12,13,99.1213,13860,1999-12-13,1.018,0.0219
51526,1999,12,14,99.1214,13861,1999-12-14,1.1547,0.0219
51527,1999,12,15,99.1215,13862,1999-12-15,1.2741,0.022
51528,1999,12,16,99.1216,13863,1999-12-16,1.3859,0.022
51529,1999,12,17,99.1217,13864,1999-12-17,1.4974,0.022
51530,1999,12,18,99.1218,13865,1999-12-18,1.5471,0.022
51531,1999,12,19,99.1219,13866,1999-12-19,1.524,0.022
51532,1999,12,20,99.1220,13867,1999-12-20,1.4209,0.0219
51533,1999,12,21,99.1221,13868,1999-12-21,1.2654,0.0219
51534,1999,12,22,99.1222,13869,1999-12-22,1.1151,0.0218
51535,1999,12,23,99.1223,13870,1999-12-23,1.042,0.0216
51536,1999,12,24,99.1224,13871,1999-12-24,1.0357,0.0215
51537,1999,12,25,99.1225,13872,1999-12-25,1.0782,0.0214
51538,1999,12,26,99.1226,13873,1999-12-26,1.1639,0.0212
51539,1999,12,27,99.1227,13874,1999-12-27,1.2615,0.021
51540,1999,12,28,99.1228,13875,1999-12-28,1.3118,0.0209
51541,1999,12,29,99.1229,13876,1999-12-29,1.2765,0.0207
51542,1999,12,30,99.1230,13877,1999-12-30,1.1722,0.0206
51543,1999,12,31,99.1231,13878,1999-12-31,1.0635,0.0205
51544,2000,1,1,100.0101,13879,2000-01-01,0.9536,0.0097
51545,2000,1,2,100.0102,13880,2000-01-02,0.8311,0.01
51546,2000,1,3,100.0103,13881,2000-01-03,0.6912,0.0103
51547,2000,1,4,100.0104,13882,2000-01-04,0.5566,0.0106
51548,2000,1,5,100.0105,13883,2000-01-05,0.4395,0.0109
51549,2000,1,6,100.0106,13884,2000-01-06,0.3944,0.0111
51550,2000,1,7,100.0107,13885,2000-01-07,0.4043,0.0114
51551,2000,1,8,100.0108,13886,2000-01-08,0.418,0.0117
51552,2000,1,9,100.0109,13887,2000-01-09,0.4991,0.012
51553,2000,1,10,100.0110,13888,2000-01-10,0.5789,0.0123
51554,2000,1,11,100.0111,13889,2000-01-11,0.725,0.0126
51555,2000,1,12,100.0112,13890,2000-01-12,0.8825,0.0129
51556,2000,1,13,100.0113,13891,2000-01-13,1.0472,0.0132
51557,2000,1,14,100.0114,13892,2000-01-14,1.1462,0.0135
51558,2000,1,15,100.0115,13893,2000-01-15,1.2039,0.0138
51559,2000,1,16,100.0116,13894,2000-01-16,1.136,0.0141
51560,2000,1,17,100.0117,13895,2000-01-17,1.0139,0.0144
51561,2000,1,18,100.0118,13896,2000-01-18,0.9084,0.0148
51562,2000,1,19,100.0119,13897,2000-01-19,0.8354,0.0151
51563,2000,1,20,100.0120,13898,2000-01-20,0.8026,0.0154
51564,2000,1,21,100.0121,13899,2000-01-21,0.869,0.0157
51565,2000,1,22,100.0122,13900,2000-01-22,0.9577,0.0161
51566,2000,1,23,100.0123,13901,2000-01-23,1.1025,0.0164
51567,2000,1,24,100.0124,13902,2000-01-24,1.1877,0.0168
51568,2000,1,25,100.0125,13903,2000-01-25,1.2778,0.0171
51569,2000,1,26,100.0126,13904,2000-01-26,1.3181,0.0175
51570,2000,1,27,100.0127,13905,2000-01-27,1.2589,0.0179
51571,2000,1,28,100.0128,13906,2000-01-28,1.1488,0.0182
51572,2000,1,29,100.0129,13907,2000-01-29,0.9711,0.0186
51573,2000,1,30,100.0130,13908,2000-01-30,0.8284,0.019
51574,2000,1,31,100.0131,13909,2000-01-31,0.7241,0.0194
51575,2000,2,1,100.0201,13910,2000-02-01,0.6555,0.0198
51576,2000,2,2,100.0202,13911,2000-02-02,0.5661,0.0202
51577,2000,2,3,100.0203,13912,2000-02-03,0.5105,0.0206
51578,2000,2,4,100.0204,13913,2000-02-04,0.4797,0.021
51579,2000,2,5,100.0205,13914,2000-02-05,0.5514,0.0213
51580,2000,2,6,100.0206,13915,2000-02-06,0.7119,0.0217
51581,2000,2,7,100.0207,13916,2000-02-07,0.8964,0.0221
51582,2000,2,8,100.0208,13917,2000-02-08,1.0569,0.0224
51583,2000,2,9,100.0209,13918,2000-02-09,1.187,0.0228
51584,2000,2,10,100.0210,13919,2000-02-10,1.2602,0.0231
51585,2000,2,11,100.0211,13920,2000-02-11,1.1848,0.0235
51586,2000,2,12,100.0212,13921,2000-02-12,1.062,0.0239
51587,2000,2,13,100.0213,13922,2000-02-13,0.8473,0.0242
51588,2000,2,14,100.0214,13923,2000-02-14,0.7284,0.0245
51589,2000,2,15,100.0215,13924,2000-02-15,0.6804,0.0248
51590,2000,2,16,100.0216,13925,2000-02-16,0.6432,0.0251
51591,2000,2,17,100.0217,13926,2000-02-17,0.6621,0.0254
51592,2000,2,18,100.0218,13927,2000-02-18,0.7662,0.0256
51593,2000,2,19,100.0219,13928,2000-02-19,0.9288,0.0258
51594,2000,2,20,100.0220,13929,2000-02-20,1.1208,0.0259
51595,2000,2,21,100.0221,13930,2000-02-21,1.2641,0.026
51596,2000,2,22,100.0222,13931,2000-02-22,1.2571,0.0262
51597,2000,2,23,100.0223,13932,2000-02-23,1.2029,0.0263
51598,2000,2,24,100.0224,13933,2000-02-24,1.0635,0.0265
51599,2000,2,25,100.0225,13934,2000-02-25,0.9324,0.0267
51600,2000,2,26,100.0226,13935,2000-02-26,0.8143,0.0268
51601,2000,2,27,100.0227,13936,2000-02-27,0.6623,0.0269
51602,2000,2,28,100.0228,13937,2000-02-28,0.5551,0.0269
51603,2000,2,29,100.0229,13938,2000-02-29,0.5325,0.027
51604,2000,3,1,100.0301,13939,2000-03-01,0.5505,0.027
51605,2000,3,2,100.0302,13940,2000-03-02,0.5716,0.0271
51606,2000,3,3,100.0303,13941,2000-03-03,0.6585,0.0272
51607,2000,3,4,100.0304,13942,2000-03-04,0.7916,0.0273
51608,2000,3,5,100.0305,13943,2000-03-05,0.986,0.0273
51609,2000,3,6,100.0306,13944,2000-03-06,1.159,0.0274
51610,2000,3,7,100.0307,13945,2000-03-07,1.3066,0.0274
51611,2000,3,8,100.0308,13946,2000-03-08,1.3946,0.0274
51612,2000,3,9,100.0309,13947,2000-03-09,1.3936,0.0275
51613,2000,3,10,100.0310,13948,2000-03-10,1.3435,0.0275
51614,2000,3,11,100.0311,13949,2000-03-11,1.2059,0.0275
51615,2000,3,12,100.0312,13950,2000-03-12,1.0687,0.0276
51616,2000,3,13,100.0313,13951,2000-03-13,0.9403,0.0276
51617,2000,3,14,100.0314,13952,2000-03-14,0.8459,0.0277
51618,2000,3,15,100.0315,13953,2000-03-15,0.7982,0.0277
51619,2000,3,16,100.0316,13954,2000-03-16,0.8656,0.0277
51620,2000,3,17,100.0317,13955,2000-03-17,0.9211,0.0278
51621,2000,3,18,100.0318,13956,2000-03-18,0.9916,0.0278
51622,2000,3,19,100.0319,13957,2000-03-19,1.014,0.0279
51623,2000,3,20,100.0320,13958,2000-03-20,1.0442,0.0279
51624,2000,3,21,100.0321,13959,2000-03-21,1.0709,0.0279
51625,2000,3,22,100.0322,13960,2000-03-22,1.0321,0.028
51626,2000,3,23,100.0323,13961,2000-03-23,0.9889,0.0281
51627,2000,3,24,100.0324,13962,2000-03-24,0.8573,0.0281
51628,2000,3,25,100.0325,13963,2000-03-25,0.6686,0.0282
51629,2000,3,26,100.0326,13964,2000-03-26,0.5133,0.0283
51630,2000,3,27,100.0327,13965,2000-03-27,0.4116,0.0284
51631,2000,3,28,100.0328,13966,2000-03-28,0.3779,0.0285
51632,2000,3,29,100.0329,13967,2000-03-29,0.4058,0.0286
51633,2000,3,30,100.0330,13968,2000-03-30,0.4546,0.0287
51634,2000,3,31,100.0331,13969,2000-03-31,0.5795,0.0287
51635,2000,4,1,100.0401,13970,2000-04-01,0.7396,0.0288
51636,2000,4,2,100.0402,13971,2000-04-02,0.9646,0.0288
51637,2000,4,3,100.0403,13972,2000-04-03,1.173,0.0288
51638,2000,4,4,100.0404,13973,2000-04-04,1.2963,0.0288
51639,2000,4,5,100.0405,13974,2000-04-05,1.345,0.0288
51640,2000,4,6,100.0406,13975,2000-04-06,1.2875,0.0287
51641,2000,4,7,100.0407,13976,2000-04-07,1.1543,0.0286
51642,2000,4,8,100.0408,13977,2000-04-08,0.9949,0.0285
51643,2000,4,9,100.0409,13978,2000-04-09,0.815,0.0284
51644,2000,4,10,100.0410,13979,2000-04-10,0.7455,0.0283
51645,2000,4,11,100.0411,13980,2000-04-11,0.7641,0.0281
51646,2000,4,12,100.0412,13981,2000-04-12,0.8482,0.0279
51647,2000,4,13,100.0413,13982,2000-04-13,1.0021,0.0277
51648,2000,4,14,100.0414,13983,2000-04-14,1.1442,0.0275
51649,2000,4,15,100.0415,13984,2000-04-15,1.2997,0.0272
51650,2000,4,16,100.0416,13985,2000-04-16,1.4257,0.0269
51651,2000,4,17,100.0417,13986,2000-04-17,1.4729,0.0267
51652,2000,4,18,100.0418,13987,2000-04-18,1.4426,0.0263
51653,2000,4,19,100.0419,13988,2000-04-19,1.3307,0.026
51654,2000,4,20,100.0420,13989,2000-04-20,1.2301,0.0257
51655,2000,4,21,100.0421,13990,2000-04-21,1.1109,0.0254
51656,2000,4,22,100.0422,13991,2000-04-22,0.9861,0.0251
51657,2000,4,23,100.0423,13992,2000-04-23,0.847,0.0247
51658,2000,4,24,100.0424,13993,2000-04-24,0.7318,0.0244
51659,2000,4,25,100.0425,13994,2000-04-25,0.663,0.0241
51660,2000,4,26,100.0426,13995,2000-04-26,0.6399,0.0237
51661,2000,4,27,100.0427,13996,2000-04-27,0.7086,0.0233
51662,2000,4,28,100.0428,13997,2000-04-28,0.8665,0.023
51663,2000,4,29,100.0429,13998,2000-04-29,1.0616,0.0226
51664,2000,4,30,100.0430,13999,2000-04-30,1.2826,0.0223
51665,2000,5,1,100.0501,14000,2000-05-01,1.4177,0.0219
51666,2000,5,2,100.0502,14001,2000-05-02,1.4969,0.0216
51667,2000,5,3,100.0503,14002,2000-05-03,1.5091,0.0214
51668,2000,5,4,100.0504,14003,2000-05-04,1.4509,0.0211
51669,2000,5,5,100.0505,14004,2000-05-05,1.3014,0.0209
51670,2000,5,6,100.0506,14005,2000-05-06,1.1231,0.0207
51671,2000,5,7,100.0507,14006,2000-05-07,0.9482,0.0205
51672,2000,5,8,100.0508,14007,2000-05-08,0.859,0.0203
51673,2000,5,9,100.0509,14008,2000-05-09,0.8466,0.0202
51674,2000,5,10,100.0510,14009,2000-05-10,0.9375,0.0201
51675,2000,5,11,100.0511,14010,2000-05-11,1.0657,0.02
51676,2000,5,12,100.0512,14011,2000-05-12,1.1749,0.0199
51677,2000,5,13,100.0513,14012,2000-05-13,1.2284,0.0198
51678,2000,5,14,100.0514,14013,2000-05-14,1.2776,0.0197
51679,2000,5,15,100.0515,14014,2000-05-15,1.246,0.0197
51680,2000,5,16,100.0516,14015,2000-05-16,1.1421,0.0196
